id,source_id,title,datetime,top_article,reactions,comments,shares,comment_plugin
9190,cbs-news,U.S. Agriculture Secretary: Family farms might not survive,2019-10-02 17:41:25+00:00,True,0.0,0.0,6.0,0.0
9191,abc-news,Ram unseats Chevy Silverado as No. 2 in US vehicle sales,2019-10-02 17:58:11+00:00,False,0.0,0.0,0.0,0.0
9192,cbs-news,The Royals Report: Duke & Duchess of Sussex sue tabloid,2019-10-02 15:11:40+00:00,False,0.0,0.0,0.0,0.0
9193,cnn,"NASA discovered a black spot on Jupiter 2,200 miles long",2019-10-02 17:36:31+00:00,False,0.0,0.0,10.0,0.0
9194,al-jazeera-english,Legal petition urges ICC investigate MBS over Khashoggi murder,2019-10-02 04:04:27+00:00,False,1052.0,372.0,187.0,1.0
9195,the-wall-street-journal,"U.S. Can Levy Tariffs on EU Exports Over Airbus, WTO Says",2019-10-02 14:04:00+00:00,True,0.0,0.0,0.0,0.0
9196,the-new-york-times,Jonathan Groff Is a Seymour at Heart,2019-10-02 09:00:22+00:00,False,94.0,5.0,93.0,0.0
9197,the-new-york-times,"Trump Is ‘Last Hope for White People,’ Said Police Chief on Trial",2019-10-02 09:56:13+00:00,False,28670.0,6527.0,5439.0,0.0
9198,the-wall-street-journal,Johnson & Johnson Agrees to Settle Ohio Opioid Lawsuits for $20.4 Million,2019-10-02 00:51:20+00:00,False,120.0,51.0,119.0,0.0
9199,cbs-news,Boy who lost everything in fire gets surprise from classmates,2019-10-02 17:22:32+00:00,True,138.0,6.0,21.0,0.0
9200,cbs-news,Autopsy reveals new twist in death of Anguilla resort worker,2019-10-02 11:30:34+00:00,False,0.0,0.0,4.0,0.0
9201,abc-news,Trump signs $1.8 billion autism funding bill,2019-10-02 15:17:40+00:00,True,875.0,209.0,276.0,0.0
9202,bbc-news,Sutherland spaceport plans cover 'extensive' site,2019-10-02 14:15:42+00:00,False,1.0,1.0,14.0,0.0
9203,the-new-york-times,Brendan Dassey of ‘Making a Murderer’ Seeks Clemency in Wisconsin,2019-10-02 12:55:15+00:00,False,718.0,247.0,153.0,0.0
9204,the-irish-times,A Love Like That review: Wistful drama teeming with myth and legend,2019-10-02 13:33:26+00:00,False,0.0,0.0,0.0,0.0
9205,the-new-york-times,House Hunting in … Mauritius,2019-10-02 13:38:53+00:00,False,1.0,0.0,15.0,0.0
9206,abc-news,The Latest: Wounded homeowner disappointed deputy cleared,2019-10-02 15:58:56+00:00,False,0.0,0.0,0.0,0.0
9207,cbs-news,"Gangrene, skin loss, and severe headaches: What to know before you hit a Botox bar",2019-10-02 12:52:04+00:00,False,0.0,0.0,3.0,0.0
9208,al-jazeera-english,Jamal Khashoggi case: All the latest updates,2019-10-02 03:33:29+00:00,False,0.0,0.0,6.0,0.0
9209,the-irish-times,Johnson outlines alternative Brexit plans in letter to Juncker,2019-10-02 14:17:40+00:00,False,92.0,94.0,20.0,0.0
9210,business-insider,Thailand's king just took personal control of two key army units without saying why,2019-10-02 14:36:00+00:00,False,15.0,0.0,24.0,0.0
9211,the-new-york-times,China’s Global Message: We Are Tough but Not Threatening,2019-10-02 11:33:41+00:00,False,9.0,5.0,49.0,0.0
9212,the-irish-times,Brussels has already rejected most of UK’s new Brexit plan,2019-10-02 16:08:37+00:00,False,0.0,0.0,5.0,0.0
9213,bbc-news,Eritrean under 20s footballers disappear in Uganda,2019-10-02 15:55:27+00:00,False,533.0,294.0,183.0,0.0
9214,reuters,Congress to be briefed on alleged retaliation against U.S. diplomats over Ukraine,2019-10-02 16:04:51+00:00,False,5.0,2.0,1739.0,0.0
9215,the-new-york-times,The Secret to Poundcake That Really Pops,2019-10-02 09:00:02+00:00,False,88.0,10.0,13.0,0.0
9216,the-irish-times,Irish butter and whiskey could be hit as US allowed to impose $7.5bn in tariffs,2019-10-02 14:28:55+00:00,False,0.0,0.0,5.0,0.0
9217,reuters,EU to consider new supervisor in fight on money laundering,2019-10-02 16:20:05+00:00,False,0.0,0.0,8.0,0.0
9218,reuters,UK parliament to be suspended again on October 8: Sky News,2019-10-02 16:05:58+00:00,False,0.0,0.0,889.0,0.0
9219,al-jazeera-english,Mark the Khashoggi anniversary by freeing jailed activists,2019-10-02 13:55:38+00:00,False,274.0,45.0,47.0,0.0
9220,bbc-news,UK Announces Brexit Compromise Proposal,2019-10-02 14:04:00+00:00,False,0.0,0.0,0.0,0.0
9221,cbs-news,"Obama mocks GOP, jokes they want border moat - CBS News",2019-10-02 05:47:01+00:00,False,559.0,97.0,177.0,0.0
9222,the-irish-times,Hotel cancels anti-greyhound racing conference after abuse received,2019-10-02 13:35:26+00:00,False,599.0,168.0,101.0,0.0
9223,cbs-news,"""Making a Murderer"" subject Brendan Dassey petitioning for clemency after 13 years in prison",2019-10-02 12:37:37+00:00,False,9.0,2.0,4.0,0.0
9224,the-irish-times,Provisional liquidator appointed to Co Meath-based bus company,2019-10-02 17:12:00+00:00,False,0.0,0.0,0.0,0.0
9225,reuters,Entrepreneur Andrew Yang raises $10 million in third quarter for Democratic presidential bid,2019-10-02 16:08:00+00:00,False,0.0,0.0,1.0,0.0
9226,reuters,London forex trader sues Citigroup over 'malicious' forex prosecution,2019-10-02 16:23:03+00:00,False,0.0,0.0,772.0,0.0
9227,reuters,UPDATE 1-Co-owner of Russian port terminal in talks with new investors as COFCO withdraws,2019-10-02 15:47:39+00:00,False,2.0,0.0,1.0,0.0
9228,the-irish-times,System for dealing with medical errors ‘not fit for purpose’ – Scally,2019-10-02 12:55:56+00:00,False,19.0,5.0,10.0,0.0
9229,cbs-news,Tennessee teen accepts gender neutral homecoming title,2019-10-02 03:28:39+00:00,False,557.0,260.0,55.0,0.0
9230,abc-news,Dutch inventor says his ocean cleaning boom is working,2019-10-02 17:12:06+00:00,False,0.0,0.0,0.0,0.0
9231,al-jazeera-english,Jamal Khashoggi murder pits US Congress against President Trump,2019-10-02 05:57:35+00:00,False,4.0,0.0,17.0,0.0
9232,reuters,Slowing U.S. private hiring adds to gloom over economy,2019-10-02 17:10:18+00:00,False,0.0,0.0,0.0,0.0
9233,abc-news,Meet Ashley Eckstein and Purchase a Princess Leia Bun-Inspired Minnie Ear Headband at Disney’s Hollywood Studios October 4,2019-10-02 17:00:32+00:00,False,176.0,65.0,42.0,0.0
9234,the-irish-times,Stephen Kenny names strong Ireland under-21 squad for double-header,2019-10-02 14:35:00+00:00,False,0.0,0.0,0.0,0.0
9235,cbs-news,Los Angeles County bans flavored tobacco products,2019-10-02 13:00:53+00:00,False,115.0,138.0,18.0,0.0
9236,al-jazeera-english,"Johnson says 'no checks' at Irish border, rails against Corbyn",2019-10-02 14:29:43+00:00,False,1.0,0.0,15.0,0.0
9237,reuters,Boeing says Airbus could still avoid tariffs by obeying WTO,2019-10-02 15:51:43+00:00,False,0.0,0.0,0.0,0.0
9238,abc-news,Artist Kehinde Wiley on what we can do with offensive art,2019-10-02 14:16:26+00:00,False,0.0,0.0,0.0,0.0
9239,the-irish-times,Explainer: What is Boris Johnson’s Brexit Border plan?,2019-10-02 17:38:59+00:00,False,0.0,0.0,0.0,0.0
9240,the-irish-times,AIB attracts €3.6bn in orders for junior bond offering,2019-10-02 14:15:01+00:00,False,0.0,0.0,0.0,0.0
9241,cnn,Pompeo: 'I was on the phone call' with Trump and Ukrainian President,2019-10-02 16:58:54+00:00,True,0.0,0.0,0.0,0.0
9242,reuters,AMS to publish results of its Osram takeover offer on Friday,2019-10-02 16:56:31+00:00,False,0.0,0.0,0.0,0.0
9243,cnn,Amber Guyger's offensive text messages are introduced at her sentencing,2019-10-02 15:36:32+00:00,False,118.0,105.0,219.0,0.0
9244,reuters,"Rwanda charges 25 men tied to rebel outfit with treason, other crimes",2019-10-02 17:17:01+00:00,False,0.0,0.0,4.0,0.0
9245,espn,Jaguars' Minshew (knee) limited in practice,2019-10-02 16:38:00+00:00,True,0.0,0.0,0.0,0.0
9246,bbc-news,Inverclyde shipyard to be bought by Scottish government,2019-10-02 14:23:35+00:00,False,86.0,54.0,39.0,0.0
9247,al-jazeera-english,Ukraine agrees to election in separatist-controlled east,2019-10-02 06:45:44+00:00,False,3.0,0.0,21.0,0.0
9248,business-insider,Wall Street is starting to take the possibility of an Elizabeth Warren presidency seriously — and strategists warn a victory could crush certain parts of the market,2019-10-02 15:12:08+00:00,False,4.0,0.0,1595.0,0.0
9249,cnn,"10 days later, Pompeo admits he was on the Ukraine call - CNN Video",2019-10-02 17:23:53.317786800+00:00,True,0.0,0.0,0.0,0.0
9250,the-wall-street-journal,Pompeo Confirms Listening to Trump-Zelensky Phone Call in July,2019-10-02 11:39:00+00:00,True,738.0,913.0,113.0,0.0
9251,al-jazeera-english,Israel's PM Netanyahu corruption: Pre-indictment hearing to begin,2019-10-02 07:51:53+00:00,False,8.0,2.0,18.0,0.0
9252,reuters,TABLE-Top 20 vehicles sold in U.S. through September,2019-10-02 16:56:05+00:00,False,0.0,0.0,0.0,0.0
9253,bbc-news,Diane Abbott becomes first black MP at PMQs despatch box,2019-10-02 17:07:02+00:00,False,2.0,0.0,9.0,0.0
9254,bbc-news,Jodie Chesney: Murder accused 'said he had done something bad',2019-10-02 15:30:56+00:00,False,11.0,3.0,11.0,0.0
9255,abc-news,"EU Brexit negotiator Barnier says latest UK proposals show “progress,” but that “lots of work still needs to be done.”",2019-10-02 16:51:41+00:00,False,0.0,0.0,3.0,0.0
9256,al-jazeera-english,"Over 1,600 killed in India's heaviest monsoon in 25 years",2019-10-02 07:47:15+00:00,False,31.0,1.0,29.0,0.0
9257,cnn,WWII-era plane crashes in Connecticut,2019-10-02 15:27:56+00:00,False,714.0,281.0,516.0,0.0
9258,the-new-york-times,How the Pineapple Became the Icon of I.V.F.,2019-10-02 09:00:03+00:00,False,279.0,132.0,72.0,0.0
9259,reuters,France says conditions are met for a top-level meeting on Ukraine,2019-10-02 15:45:04+00:00,False,0.0,0.0,6.0,0.0
9260,the-irish-times,Combating the seven swords of cybercrime,2019-10-02 11:00:00+00:00,False,0.0,0.0,28.0,0.0
9261,the-new-york-times,"Seeing the World, 26.2 Miles at a Time",2019-10-02 09:00:05+00:00,False,194.0,95.0,57.0,0.0
9262,newsweek,Meghan Markle Private Letter: Why Prince Harry and Duchess Are Suing Mail on Sunday Newspaper,2019-10-02 08:31:11+00:00,True,0.0,0.0,0.0,0.0
9263,bbc-news,Royal tour ends as paper vows to fight Meghan case,2019-10-02 09:47:34+00:00,True,0.0,0.0,0.0,0.0
9264,cnn,Bernie Sanders off campaign trail 'until further notice' after being treated for artery blockage,2019-10-02 15:13:43+00:00,True,7914.0,4726.0,2712.0,0.0
9265,the-new-york-times,Putin Says He Doesn’t Mind if Private Talk With Trump Is Made Public,2019-10-02 16:47:24+00:00,False,2.0,0.0,22.0,0.0
9266,reuters,U.S. agency should require limo safety standards after deadly crash: NTSB,2019-10-02 16:36:29+00:00,False,0.0,0.0,1.0,0.0
9267,al-jazeera-english,"US: Bernie Sanders has heart procedure, cancels campaign events",2019-10-02 15:29:00+00:00,True,0.0,0.0,0.0,0.0
9268,the-irish-times,"Corporate taxes 11% above target, boosting budget war chest",2019-10-02 15:30:01+00:00,False,1.0,0.0,2.0,0.0
9269,the-new-york-times,This Experiment Has Some Great News for Our Democracy,2019-10-02 10:00:06+00:00,False,297.0,121.0,384.0,0.0
9270,abc-news,Amnesty condemns ‘biggest crackdown’ under Egypt’s el-Sissi,2019-10-02 17:10:26+00:00,False,0.0,0.0,3.0,0.0
9271,abc-news,Competency evaluation for man charged in Detroit slayings,2019-10-02 17:07:20+00:00,False,0.0,0.0,0.0,0.0
9272,business-insider,The best snowshoes you can buy,2019-10-02 14:39:00+00:00,False,0.0,0.0,2.0,0.0
9273,business-insider,"This $199,995 luxury tiny home on wheels was built out of an aluminum trailer but looks like an upscale apartment",2019-10-02 13:27:00+00:00,False,63.0,15.0,31.0,0.0
9274,business-insider,5 reasons why Impossible Foods and Beyond Meat are taking over fast food while veggie burgers failed,2019-10-02 13:47:15+00:00,False,88.0,41.0,17.0,0.0
9275,the-wall-street-journal,U.S. Stocks Drop on Worries About Growth,2019-10-02 08:28:00+00:00,True,29.0,32.0,82.0,0.0
9276,bbc-news,Why Prince Harry is comparing Meghan to Princess Diana,2019-10-02 15:05:44+00:00,False,14.0,25.0,12.0,0.0
9277,abc-news,Company claims Oklahoma judge miscalculated opioid award,2019-10-02 15:13:42+00:00,False,0.0,0.0,0.0,0.0
9278,the-new-york-times,How to Travel Like a Local,2019-10-02 16:50:05+00:00,False,0.0,0.0,4.0,0.0
9279,the-wall-street-journal,Two Challenges for Democrats During Impeachment Inquiry,2019-10-02 09:30:00+00:00,False,0.0,0.0,1.0,0.0
9280,business-insider,Microsoft appeared to shade Apple’s laptop problems during its Surface event,2019-10-02 15:26:39+00:00,False,28.0,1.0,4.0,0.0
9281,espn,Congressman to propose federal Fair Pay law,2019-10-02 15:23:00+00:00,True,0.0,0.0,0.0,0.0
9282,reuters,French police march in Paris for better working conditions,2019-10-02 15:58:58+00:00,False,0.0,0.0,0.0,0.0
9283,cnn,Democrats plan to subpoena White House for Ukraine documents,2019-10-02 15:22:17+00:00,False,3781.0,2617.0,313.0,0.0
9284,the-irish-times,"Amazon Echo Frames: ‘Alexa, where did I put my glasses?’",2019-10-02 14:00:00+00:00,False,0.0,0.0,0.0,0.0
9285,bbc-news,French police hold ‘anger march’ over suicides and working conditions,2019-10-02 16:15:59+00:00,False,2.0,2.0,22.0,0.0
9286,business-insider,Another whistleblower alleges 'inappropriate' action over Trump taxes,2019-10-02 05:35:27+00:00,True,13576.0,3245.0,5034.0,0.0
9287,the-irish-times,Dave Hannigan: Delle Donne one of the most compelling characters in American sport,2019-10-02 18:00:13+00:00,False,0.0,0.0,0.0,0.0
9288,abc-news,Iranian children of non-Iranian fathers to get citizenship,2019-10-02 17:44:54+00:00,False,0.0,0.0,3.0,0.0
9289,cnn,The world is learning the price of friendship with Donald Trump,2019-10-02 13:40:53+00:00,False,63.0,8.0,146.0,0.0
9290,cbs-news,Saudi Arabia names new crown prince,2019-10-02 05:28:29+00:00,False,0.0,0.0,0.0,0.0
9291,abc-news,Universal Orlando actor fired for making racist hand gesture,2019-10-02 15:49:43+00:00,False,0.0,12.0,1.0,0.0
9292,cbs-news,"Planned Parenthood secretly builds new ""mega-clinic"" in Illinois",2019-10-02 14:21:04+00:00,False,1.0,0.0,1.0,0.0
9293,al-jazeera-english,Taliban to visit Pakistan amid stalled US talks,2019-10-02 09:01:18+00:00,False,12.0,25.0,25.0,0.0
9294,abc-news,The Latest: ‘Making a Murderer’ subject sends governor note,2019-10-02 17:39:09+00:00,False,0.0,0.0,0.0,0.0
9295,bbc-news,Galloway Viking-age treasure: Egbert revealed as name of one owner,2019-10-02 14:23:58+00:00,False,47.0,4.0,24.0,0.0
9296,the-irish-times,"Ideology the ‘only obstacle’ to social and affordable housing, say protestors",2019-10-02 17:38:15+00:00,False,0.0,0.0,0.0,0.0
9297,reuters,U.S. calls for WTO meeting to fast-track tariffs on EU -sources,2019-10-02 17:42:58+00:00,False,0.0,0.0,576.0,0.0
9298,reuters,"Trump attacks Democrats, whistleblower over impeachment",2019-10-02 17:22:44+00:00,True,1.0,1.0,1885.0,0.0
9299,reuters,Giuliani's unusual role key to exposing internal Trump documents,2019-10-02 17:43:57+00:00,True,0.0,0.0,1605.0,0.0
9300,business-insider,UPS has received landmark FAA approval to become the first-ever drone service operating as a commercial airline,2019-10-02 13:24:00+00:00,False,0.0,0.0,1.0,0.0
9301,reuters,Women's football league kicks off in post-Bashir Sudan,2019-10-02 17:38:24+00:00,False,0.0,0.0,0.0,0.0
9302,the-wall-street-journal,Eileen Fisher on the Problems Money Can't Solve,2019-10-02 12:18:29+00:00,False,18.0,1.0,7.0,0.0
9303,the-new-york-times,"Schiff, House Intel Chairman, Got Early Account of Whistle-Blower’s Accusations",2019-10-02 17:54:32+00:00,False,454.0,159.0,238.0,0.0
9304,al-jazeera-english,Sukarno heir elected as Indonesia's first female House speaker,2019-10-02 04:12:55+00:00,False,22.0,5.0,32.0,0.0
9305,the-irish-times,Ireland need statement victory in no-win game against Russia,2019-10-02 15:00:00+00:00,False,1.0,0.0,1.0,0.0
9306,business-insider,Bernie Sanders was hospitalized with chest discomfort and has cancelled all 2020 campaign events until further notice,2019-10-02 15:21:40+00:00,False,656.0,409.0,141.0,0.0
9307,business-insider,"Jessica Blevins, Ninja's wife and manager, on leaving Twitch for Mixer",2019-10-02 14:10:00+00:00,True,92.0,17.0,26.0,0.0
9308,bbc-news,Hong Kong protests: Rubber bullet blinds journalist in one eye,2019-10-02 15:44:15+00:00,False,10.0,3.0,108.0,0.0
9309,cbs-news,"Trump suggested shooting migrants in the legs, new book claims",2019-10-02 11:12:21+00:00,False,14711.0,9402.0,3039.0,0.0
9310,cnn,Avlon: This is one of the oldest precedents in the US,2019-10-02 13:20:42+00:00,False,7.0,1.0,32.0,0.0
9311,the-new-york-times,"Being Young, Active and Physically Fit May Be Very Good for Your Brain",2019-10-02 09:00:13+00:00,False,32.0,8.0,52.0,0.0
9312,al-jazeera-english,Johnson plans N Ireland 'special relationship' with EU for Brexit,2019-10-02 02:46:33+00:00,False,1.0,8.0,12.0,0.0
9313,the-new-york-times,How the Arizona Senate Race Could Be a Test for the Gun Control Debate,2019-10-02 14:02:11+00:00,False,113.0,26.0,56.0,0.0
9314,cnn,Petition to investigate Saudi crown prince for crimes against humanity sent to ICC,2019-10-02 13:07:48+00:00,False,924.0,254.0,231.0,0.0
9315,bbc-news,David Mackereth: Christian doctor loses trans beliefs case,2019-10-02 11:31:48+00:00,False,177.0,164.0,105.0,0.0
9316,cbs-news,10/1/19: Red and Blue,2019-10-02 01:43:18+00:00,False,0.0,0.0,0.0,0.0
9317,abc-news,"Stock losses accelerate as worries about economic growth mount, erasing 500 points from Dow Jones Industrial Average",2019-10-02 15:34:54+00:00,False,0.0,0.0,0.0,0.0
9318,abc-news,"Small business hires drop, resume listless trend, ADP says",2019-10-02 16:22:59+00:00,False,0.0,0.0,0.0,0.0
9319,business-insider,Facebook and Instagram are expanding opportunities for brands to connect with consumers,2019-10-02 13:56:00+00:00,False,0.0,0.0,0.0,0.0
9320,bbc-news,Paul Pogba: Man Utd midfielder out of Europa League tie against AZ Alkmaar,2019-10-02 14:44:39+00:00,False,5.0,0.0,10.0,0.0
9321,cnn,Who is the State Department inspector general briefing Congress today?,2019-10-02 13:41:07+00:00,False,34.0,12.0,82.0,0.0
9322,reuters,Gunfights breakout in southern Iraq as protests spread nationwide,2019-10-02 17:35:21+00:00,True,5.0,1.0,4135.0,0.0
9323,espn,Grisham on error: Hurts 'gifting' Nats NLDS berth,2019-10-02 05:16:03+00:00,True,0.0,0.0,0.0,0.0
9324,reuters,Iraqi protesters exchange fire with security forces in Nassiriya: police,2019-10-02 17:04:53+00:00,False,0.0,0.0,5.0,0.0
9325,bbc-news,Steph Houghton: England 'will do anything' for captain,2019-10-02 15:50:39+00:00,False,21.0,0.0,10.0,0.0
9326,business-insider,"WeWork is on pace to run out of money by mid-2020, Bernstein says",2019-10-02 13:11:50+00:00,False,17.0,1.0,1711.0,0.0
9327,al-jazeera-english,Jamal Khashoggi: Murder in a Saudi Consulate,2019-10-02 15:22:33+00:00,False,1.0,0.0,13.0,0.0
9328,cbs-news,Judge blocks California law requiring Trump to disclose tax returns,2019-10-02 01:50:38+00:00,False,2575.0,962.0,241.0,0.0
